"","year","country","latitude","longitude","casualties"
"11341",1992,"MWI",-13.983147,33.781319,32
"10931",1992,"PER",-12.017355,-76.835517,621
"10960",1992,"PAN",8.994269,-79.518792,19
"10966",1992,"PER",-14.69409,-74.124213,46
"10935",1992,"GBR",54.99451,-7.319996,11
"10956",1992,"GBR",53.883083,-1.263949,66
"11030",1992,"KHM",11.558831,104.917445,27
"11160",1992,"MTQ",14.609856,-61.068731,0
"11041",1992,"PHL",17.194535,120.448809,7
"10957",1992,"CHL",-38.734133,-72.584651,1
"10943",1992,"KHM",12.901934,104.525757,84
"11144",1992,"YUG",44.8186111,20.4680556,0
"11048",1992,"FJI",-17.5,177.849833,1
"11237",1992,"UKR",47.909421,33.391969,2
"11043",1992,"KHM",14.988938,104.771835,0
"11208",1992,"BEL",50.850335,4.351685,0
"10928",1992,"COL",6.186944,-72.4725,26
"10952",1992,"PER",-11.918478,-75.312889,61
"11000",1992,"FRA",48.113475,-1.675708,1
"11019",1992,"HTI",18.5391667,-72.335,5
"10984",1992,"PER",-17.777883,-69.959507,6
"10972",1992,"MEX",25.865247,-100.392589,3
"10955",1992,"COL",1.60372,-76.97371,20
"11130",1992,"DOM",18.456792,-69.951164,2
"12035",1994,"GTM",16.912033,-90.299578,1
"12033",1994,"COL",10.981412,-74.778319,23
"12004",1994,"DZA",33.680278,1.020278,55
"12176",1994,"RUS",50.274722,127.533889,13
"12233",1994,"JPN",35.710722,139.801497,510
"12356",1994,"IRQ",35.54987,45.433493,205
"12358",1994,"TJK",37.486729,71.549843,2
"11997",1994,"DZA",35.20855,4.17402,13
"12044",1994,"COL",11.77507,-72.44097,3
"12022",1994,"SOM",0.493827,42.777729,10
"12031",1994,"COL",2.043924,-72.331113,0
"11979",1994,"PER",-5.988152,-79.74739,9
"12579",1994,"VNM",10.82926,106.633072,21
"12183",1994,"CAN",45.533377,-73.283415,1
"11990",1994,"GBR",55.129345,-6.663439,3
"12141",1994,"IRN",29.495551,60.862729,0
"12078",1994,"GEO",43.033102,41.481171,32
"12032",1994,"UKR",44.952117,34.102417,7
"12100",1994,"ISR",31.889841,35.169724,133
"12023",1994,"COL",5.21389,-72.86952,11
"12638",1994,"GMB",13.453056,-16.5775,13
"12083",1994,"EGY",30.6894444,31.8208333,2
"12252",1994,"ARM",40.183333,44.516667,61
"12181",1994,"NIC",12.136389,-86.251389,8
"12045",1994,"COL",7.441456,-77.11896,33
"12474",1994,"IRQ",33.3,44.4,56
"12470",1994,"NOR",59.913869,10.752245,0
"12156",1994,"CHN",39.905556,116.395833,97
"11975",1994,"THA",6.190088,101.797961,23
"12075",1994,"EGY",27.2388889,33.8361111,5
"11976",1994,"DEU",53.074981,8.807081,31
"12009",1994,"GTM",14.624422,-90.53288,15
"12024",1994,"EGY",27.437893,30.816291,62
"12170",1994,"RUS",55.4805,54.8715,1
"12056",1994,"AFG",34.533056,69.166111,1
"11992",1994,"DZA",36.7525,3.04197,164
"12036",1994,"GBR",51.455041,-0.969088,0
"11998",1994,"DZA",35.407139,8.120864,3
"12187",1994,"CYP",35.171435,33.369906,0
"12098",1994,"SLV",13.445104,-88.246118,3
"12111",1994,"PHL",6.703352,121.968689,60
"12067",1994,"PHL",6.637796,124.599145,201
"12574",1994,"PRY",-25.282773,-57.63561,3
"12211",1994,"PNG",-6.7465,155.685171,43
"12058",1994,"USA",32.29869,-90.180489,3
"12303",1994,"ARG",-34.6037,-58.381503,321
"12354",1994,"BRA",-22.908278,-43.197026,3
"12010",1994,"THA",18.790977,98.960776,2
"12066",1994,"PHL",14.596051,120.978666,1
"12478",1994,"AUT",46.62794,14.30899,3
"12029",1994,"COL",5.682009,-67.640866,9
"12011",1994,"KHM",13.344637,103.847055,168
"12038",1994,"ESP",40.416691,-3.700345,5
"12014",1994,"ITA",41.89052,12.494249,5
"12047",1994,"ESP",41.387917,2.169919,0
"11996",1994,"DZA",36.79885,6.15721,6
"12236",1994,"ISR",32.609885,35.290105,58
"12082",1994,"DOM",18.456792,-69.951164,20
"12286",1994,"BIH",43.334171,17.795968,3
"12113",1994,"FRA",44.517611,3.501873,2
"11970",1994,"MEX",32.533489,-117.018204,1
"12030",1994,"COL",3.420628,-76.522119,8
"12158",1994,"IRN",36.32396,59.556959,171
"12203",1994,"FRA",43.439236,-1.590062,0
"12165",1994,"HRV",45.655798,17.793247,3
"12130",1994,"FRA",42.016854,9.403982,7
"11994",1994,"YEM",15.328695,44.214171,6
"12020",1994,"GBR",54.377802,-7.459455,1
"12097",1994,"RUS",43.316667,45.683333,34
"12313",1994,"ECU",-3.258795,-79.959485,1
"12052",1994,"ETH",8.977146,38.773226,1
"12012",1994,"EGY",27.1827778,31.1827778,78
"12440",1994,"EST",57.844679,27.002277,0
"12171",1994,"TJK",38.536667,68.78,11
"12192",1994,"HTI",18.5391667,-72.335,91
"12003",1994,"PAK",24.893379,67.028061,107
"12094",1994,"NGA",4.31195,6.24629,13
"12019",1994,"GEO",41.458498,45.09132,27
"11980",1994,"DZA",35.961111,0.918889,13
"12281",1994,"KHM",10.6063,104.1819,21
"12208",1994,"SUR",4.982475,-54.991935,0
"12039",1994,"EGY",24.976313,32.876366,15
"12304",1994,"BEN",6.366667,2.433333,3
"12041",1994,"PAK",30.197843,71.467629,60
"11967",1994,"USA",46.58976,-112.021204,0
"12191",1994,"COM",-11.847549,43.317348,0
"12189",1994,"POL",51.149636,15.006564,0
"12214",1994,"FIN",60.466626,26.946006,0
"11986",1994,"DZA",35.696944,-0.633056,37
"12215",1994,"HTI",18.444093,-73.088036,14
"12021",1994,"ESP",43.256963,-2.923441,10
"12016",1994,"PAN",8.994269,-79.518792,21
"11969",1994,"MEX",18.34775,-100.654153,33
"12013",1994,"SLV",13.58844,-89.236283,31
"12061",1994,"SOM",2.03742,45.337971,103
"12121",1994,"DEU",48.399623,9.996607,17
"12037",1994,"GBR",50.819522,-0.13642,0
"12026",1994,"ALB",42.0675,19.5130556,1
"12168",1994,"CHN",25.283336,113.057516,16
"12210",1994,"NIC",14.98922,-83.17201,2
"12015",1994,"GBR",51.500152,-0.126236,15
"12476",1994,"YUG",42.847272,19.869414,0
"12240",1994,"GHA",5.920397,-0.05342,0
"11978",1994,"PER",-9.94069,-76.241065,52
"12429",1994,"CUB",23.1319444,-82.3641667,6
"12151",1994,"BOL",-21.526377,-64.173307,19
"12101",1994,"KHM",12.533333,103.916667,36
"12059",1994,"AUS",-33.873651,151.20689,6
"12125",1994,"CHL",-33.469115,-70.641997,3
"12368",1994,"RCB",-4.258005,15.272369,5
"12080",1994,"GRC",36.09038,28.085679,8
"11981",1994,"CMR",12.673727,14.284159,12
"11995",1994,"DZA",36.76708,8.314899,5
"12231",1994,"TUN",36.8027778,10.1797222,1
"12294",1994,"MLI",12.65,-8,48
"12103",1994,"YEM",12.852693,44.894836,0
"12443",1994,"TWN",25.091075,121.559834,2
"12249",1994,"ISR",31.252827,34.791735,1
"12076",1994,"PAK",34.009667,71.579994,190
"12057",1994,"EGY",26.0513889,32.2386111,22
"12288",1994,"VEN",10.502961,-66.917253,3
"11999",1994,"COL",5.08414,-75.7903,83
"11977",1994,"GBR",54.597269,-5.930109,92
"11974",1994,"SWE",59.332788,18.064488,1
"12224",1994,"FRA",48.381585,-1.981439,10
"12025",1994,"IRN",35.696442,51.422974,16
"12040",1994,"EGY",29.074371,31.098497,1
"12206",1994,"KEN",-1.292442,36.825014,39
"12034",1994,"EGY",30.05,31.25,11
"11982",1994,"GIN",8.84853,-9.630092,22
"12549",1994,"JAM",18,-76.8,2
"12063",1994,"MAR",34.033283,-4.999956,0
"12351",1994,"HUN",47.498406,19.040758,0
"12073",1994,"AZE",40.424784,49.826335,77
"12123",1994,"PAK",28.312161,65.663892,4
"12217",1994,"HND",14.0833,-87.2167,31
"12404",1994,"DJI",11.588591,43.145343,19
"12064",1994,"NLD",52.069858,4.291111,0
"12077",1994,"AZE",40.43495,49.867623,52
"11968",1994,"MEX",17.65,-92.6,65
"12046",1994,"GRC",37.97918,23.716647,14
"12420",1994,"IDN",-8.54966,125.566599,0
"12323",1994,"MDA",46.852809,29.632671,1
"11993",1994,"USA",40.71455,-74.007124,8
"11983",1994,"PER",-4.232472,-74.217933,0
"12640",1994,"IRL",54.117879,-6.733377,0
"12971",1995,"NIC",12.382409,-85.51372,31
"13303",1995,"KEN",-1.292442,36.825014,1
"12734",1995,"ISR",31.375145,34.399074,152
"13211",1995,"PRY",-25.376467,-57.600685,16
"12915",1995,"GEO",41.709981,44.792998,19
"12751",1995,"FRA",48.583148,7.747882,0
"12775",1995,"MLI",16.77532,-3.008265,8
"13145",1995,"DJI",11.588591,43.145343,4
"12802",1995,"PAK",34.009667,71.579994,233
"12720",1995,"DZA",35.38901,5.36584,8
"12841",1995,"IRQ",37.137891,42.699011,233
"12742",1995,"COL",6.405198,-75.982694,350
"12793",1995,"BRA",-19.924254,-43.935343,6
"12749",1995,"FRA",42.697283,9.450881,2
"12964",1995,"SVK",48.15,17.1166667,2
"13130",1995,"LTU",54.689386,25.280024,0
"12993",1995,"NIC",12.43257,-86.881204,0
"13293",1995,"SAU",26.425278,36.523611,108
"12792",1995,"AFG",34.53306,69.16611,15
"12769",1995,"DZA",34.882776,-1.31667,3
"12750",1995,"FRA",43.232951,0.078082,0
"12713",1995,"PAK",31.090612,72.35952,55
"12857",1995,"JPN",35.680432,140.026526,0
"12729",1995,"RUS",59.934491,30.315266,141
"12851",1995,"RUS",55.310833,61.263611,1
"12920",1995,"ECU",0.81162,-77.718611,3
"12809",1995,"PAK",29.897578,69.524224,42
"13029",1995,"CHL",-37.713581,-73.37087,0
"12788",1995,"RUS",51.273745,108.828773,2
"12725",1995,"GTM",16.783116,-90.116653,0
"12797",1995,"AUT",47.20281,16.13232,7
"12763",1995,"DZA",33.8,2.883333,33
"12746",1995,"EGY",26.565512,31.745362,6
"13253",1995,"MKD",42.000273,21.432541,7
"13275",1995,"CZE",50.075538,14.437801,0
"12718",1995,"JPN",35.685826,139.756684,6235
"12921",1995,"GEO",43.00732,40.989151,1
"12978",1995,"PAN",8.994269,-79.518792,1
"12731",1995,"DZA",35.782171,-0.423746,132
"13312",1995,"BOL",-16.500194,-68.150162,0
"12782",1995,"USA",40.868154,-73.425676,3
"12870",1995,"THA",16.717265,98.569642,35
"12762",1995,"DZA",32.482624,3.703852,5
"12781",1995,"GMB",13.453056,-16.5775,0
"12886",1995,"DEU",53.553813,9.991586,3
"12856",1995,"HTI",18.5391667,-72.335,25
"12803",1995,"TUN",34.387384,7.943786,7
"12840",1995,"ETH",8.977146,38.773226,9
"12717",1995,"THA",7.013983,100.471242,2
"12724",1995,"COL",1.14661,-76.64812,0
"13142",1995,"LBY",32.860761,13.201404,0
"12849",1995,"MAR",34.021185,-6.841146,1
"13187",1995,"FIN",60.169813,24.93824,1
"12735",1995,"EGY",24.976313,32.876366,0
"12824",1995,"PER",-2.666667,-75.683333,7
"12945",1995,"BIH",43.85,18.3833333,2
"12715",1995,"EGY",27.7319444,30.8411111,120
"12747",1995,"CHN",25.037721,102.722202,100
"12740",1995,"ESP",43.256963,-2.923441,70
"12777",1995,"SLV",13.69288,-89.199161,16
"12780",1995,"GBR",51.500152,-0.126236,6
"12778",1995,"GRC",37.97918,23.716647,0
"12878",1995,"KHM",12.960671,103.049309,28
"12743",1995,"COL",8.083056,-73.690833,39
"12804",1995,"BRA",-23.107752,-55.225836,28
"12716",1995,"EGY",29.783333,31.3,6
"12727",1995,"EGY",28.6486111,30.8402778,8
"12733",1995,"MEX",15.743255,-92.28566,54
"12760",1995,"PAK",24.933212,67.033336,273
"12770",1995,"DZA",36.673056,5.481111,10
"12990",1995,"LVA",56.946203,24.104287,0
"13021",1995,"IRL",53.344104,-6.267494,2
"13226",1995,"EST",59.37412,28.182233,0
"13085",1995,"IDN",-8.478384,126.585651,19
"13144",1995,"AZE",40.43495,49.867623,0
"13336",1995,"BEN",6.366667,2.433333,0
"12711",1995,"USA",35.08418,-106.648639,79
"12867",1995,"HND",14.0833,-87.2167,0
"12728",1995,"USA",47.039225,-122.891429,0
"13167",1995,"IRN",31.285506,48.643416,1
"12838",1995,"DEU",50.940664,6.959912,0
"13074",1995,"KNA",17.300063,-62.730877,9
"12730",1995,"DZA",35.55,6.166667,34
"12738",1995,"ISR",32.9,35.33333,9
"12723",1995,"COL",2.56855,-72.64184,4
"12712",1995,"GTM",15.587991,-91.676069,9
"12837",1995,"DEU",52.516667,13.4,0
"12732",1995,"FRA",48.856614,2.352222,181
"12744",1995,"COL",11.06561,-72.76391,18
"12814",1995,"AUT",47.50075,9.74231,0
"12791",1995,"PHL",10.324233,123.926041,14
"12721",1995,"USA",34.748655,-92.274494,818
"12986",1995,"BGR",42.072003,24.661053,1
"12823",1995,"PER",-12.248628,-76.896753,53
"12810",1995,"PAK",26.004167,63.060556,3
"13050",1995,"VEN",10.502961,-66.917253,31
"12714",1995,"TJK",38.536667,68.78,21
"12756",1995,"SOM",2.03742,45.337971,2
"13025",1995,"ARG",-34.6037,-58.381503,1
"12874",1995,"HTI",18.2,-73.75,1
"12753",1995,"DZA",36.16525,1.33452,4
"12719",1995,"DZA",36.752887,3.042048,1032
"13040",1995,"ROU",44.4333333,26.1,5
"12765",1995,"PHL",8.002581,124.292973,64
"12772",1995,"ESP",42.984727,-5.707554,0
"13043",1995,"CMR",6.470374,10.439656,5
"12741",1995,"COL",3.194857,-75.645906,68
"12761",1995,"PRK",35.159545,126.852601,1
"12737",1995,"MEX",20.673343,-103.344177,1
"13178",1995,"PNG",-5.565649,154.794073,0
"12722",1995,"EGY",26.17,32.7272222,36
"12795",1995,"PAK",30.287508,73.679982,95
"13260",1995,"NGA",6.618911,3.305532,1
"13313",1995,"VNM",11.941593,108.458004,5
"12745",1995,"COL",22.542601,114.057612,104
"12868",1995,"MMR",18.714266,93.637654,31
"12888",1995,"DEU",48.139126,11.580186,7
"12885",1995,"DEU",50.111445,8.680615,4
"12739",1995,"EGY",26.9666667,31.45,21
"13115",1995,"ARM",41.245833,44.821111,22
"12771",1995,"DEU",52.42182,10.78498,0
"12887",1995,"ERI",14.676084,40.422988,0
"12826",1995,"POL",52.229676,21.012229,0
"12768",1995,"YEM",15.328695,44.214171,9
"12836",1995,"DEU",53.074981,8.807081,0
"12754",1995,"KHM",11.558831,104.083333,29
"12757",1995,"BEL",50.850335,4.351685,0
"12736",1995,"MEX",19.432608,-99.133207,1
"12905",1995,"TWN",25.091075,121.559834,1
"13301",1995,"NLD",52.370216,4.895168,0
"13015",1995,"UKR",46.484583,30.7326,0
"12726",1995,"PHL",15.490505,120.97498,40
"12842",1995,"PER",-9.058363,-76.075945,29
"13083",1995,"ARE",25.185573,55.303363,0
"13316",1995,"CAN",45.42153,-75.697193,1
"13290",1995,"HRV",45.3430556,14.4091667,3
"13076",1995,"IDN",3.59566,98.482418,28
"12831",1995,"JOR",30.322047,35.478358,1
"13062",1995,"TTO",10.666667,-61.516667,3
"12839",1995,"ESP",41.067056,1.056419,6
"13210",1995,"PYF",-17.534984,-149.569504,13
"12904",1995,"IRQ",33.3,44.4,136
"12758",1995,"PHL",6.703352,121.968689,140
"13047",1995,"PRT",38.725299,-9.150036,12
"13329",1995,"CHE",46.198392,6.142296,1
"13060",1995,"AUS",-31.952854,115.857339,0
"13285",1995,"YUG",46.100278,19.665556,0
"14070",1996,"NZL",-41.28646,174.776236,0
"13450",1996,"COL",3.538611,-74.896111,66
"13587",1996,"MEX",17.713732,-98.935856,25
"13424",1996,"KHM",11.558831,104.917445,13
"13849",1996,"HUN",47.498406,19.040758,4
"13422",1996,"RUS",43.85,46.716667,79
"13463",1996,"NGA",6.618911,3.305532,18
"13459",1996,"NIC",12.136389,-86.251389,2
"13414",1996,"COL",7.027345,-71.428555,2
"13479",1996,"TJK",37.486729,71.549843,0
"13451",1996,"COL",4.995278,-75.812778,11
"13483",1996,"RUS",52.051503,113.471191,1
"13804",1996,"CHN",22.192266,113.547631,1
"13999",1996,"ITA",43.874537,10.256889,0
"13507",1996,"AZE",40.43495,49.867623,1
"13411",1996,"EGY",30.558611,31.060833,33
"13453",1996,"ESP",37.884727,-4.779152,9
"13468",1996,"COL",8.670438,-74.030012,7
"13919",1996,"SVN",46.5547222,15.6466667,1
"13457",1996,"BGR",42.696492,23.326011,1
"13445",1996,"COL",6.462828,-75.556394,194
"13431",1996,"USA",37.869885,-122.270539,2
"13805",1996,"PAN",8.05,-77.5833333,0
"13497",1996,"COL",0.869892,-73.841906,1
"13960",1996,"VUT",-17.734818,168.322029,0
"13504",1996,"ISR",31.766496,35.21172,281
"13410",1996,"PAK",31.554606,74.357158,460
"13416",1996,"HTI",18.5391667,-72.335,2
"13482",1996,"BHR",26.216667,50.583333,7
"13512",1996,"RUS",59.934491,30.315266,1
"13651",1996,"BRA",-25.516336,-54.585376,4
"13425",1996,"RUS",55.75,37.616667,79
"13462",1996,"EST",59.357668,27.413365,11
"13565",1996,"ARG",-34.726025,-58.254356,4
"13525",1996,"PER",-13.65343,-70.241088,4
"13427",1996,"IRQ",33.3,44.4,9
"13436",1996,"DZA",36.87617,6.90921,13
"13408",1996,"COL",9.52287,-75.5795,62
"13478",1996,"YUG",42.8230556,20.9675,13
"13535",1996,"CHN",20.017378,110.349229,112
"13509",1996,"MMR",16.3667,98.5833,67
"13412",1996,"GTM",14.740611,-91.159417,4
"13663",1996,"LBY",32.1012,20.085276,1
"13746",1996,"BIH",44.740768,18.09296,8
"13455",1996,"DZA",36.266667,1.966667,45
"13490",1996,"COL",1.210589,-77.993327,44
"13469",1996,"NIC",14.066615,-85.299956,2
"13646",1996,"LTU",54.689386,25.280024,1
"13527",1996,"IDN",3.585242,98.675598,173
"13491",1996,"EGY",29.0638889,31.0888889,4
"13418",1996,"FRA",45.184029,0.721115,0
"14026",1996,"GAB",0.395305,9.460176,1
"14029",1996,"TWN",24.25692,121.262332,10
"13700",1996,"THA",8.391111,99.821944,1
"13818",1996,"CZE",50.075538,14.437801,0
"13796",1996,"AUS",-30.296312,153.115672,0
"13542",1996,"MEX",17.508192,-93.118695,87
"13397",1996,"FRA",43.395936,-1.45459,1
"13456",1996,"DZA",36.18898,5.414416,28
"13395",1996,"USA",32.6505,-85.380649,117
"13505",1996,"ISR",32.9,35.33333,8
"13423",1996,"DZA",36.713249,3.085038,1235
"13554",1996,"SOM",2.03742,45.337971,13
"13413",1996,"PHL",7.107355,124.827773,78
"14096",1996,"YEM",15.178473,44.482251,0
"13618",1996,"SVK",48.15,17.1166667,1
"13484",1996,"ARG",-31.399301,-64.182129,0
"13464",1996,"DZA",35.439127,2.5158,18
"13417",1996,"IDN",-0.861453,134.062042,21
"14068",1996,"AUT",48.208174,16.373819,1
"13467",1996,"DZA",35.26936,0.11294,24
"13396",1996,"FRA",41.919229,8.738635,15
"13639",1996,"CHN",39.4704,75.989755,4
"13754",1996,"UKR",50.4501,30.5234,3
"13472",1996,"COL",1.3325,-75.97608,15
"13524",1996,"GEO",42.6154039954,41.7198696136,3
"13461",1996,"COL",7.060051,-73.853115,48
"13516",1996,"PER",-12.046378,-77.042791,86
"13454",1996,"DZA",34.946084,-1.048757,28
"13439",1996,"NGA",12,8.516667,14
"13426",1996,"FRA",43.696036,7.265592,0
"13470",1996,"ESP",41.076769,1.144041,35
"13583",1996,"YUG",44.8186111,20.4680556,0
"13419",1996,"PAK",30.833952,72.07505,194
"13815",1996,"PRK",37.566535,126.977969,30
"13460",1996,"DZA",35.37849,1.32569,24
"13841",1996,"HRV",44.135926,15.632332,0
"13415",1996,"FRA",44.138099,4.807511,0
"13526",1996,"PER",-2.666667,-75.683333,1
"13477",1996,"CYP",34.707332,33.023397,3
"13648",1996,"HKG",22.281867,114.161326,2
"13458",1996,"COL",5.19688,-73.14554,16
"13448",1996,"JPN",35.685826,139.756684,0
"13433",1996,"COL",9.337295,-73.653621,11
"13548",1996,"MEX",32.533489,-117.018204,1
"13449",1996,"TJK",38.536667,68.78,43
"13409",1996,"FRA",48.113475,-1.675708,0
"13487",1996,"COL",3.425219,-76.510584,9
"13403",1996,"COL",8.04053,-77.09336,129
"13662",1996,"GIN",7.638653,-8.797507,2
"13399",1996,"PAK",24.893379,67.028061,78
"13438",1996,"GTM",15.4737,-90.372544,0
"13428",1996,"PAK",27.528896,68.759819,11
"13719",1996,"AFG",36.708832,67.110793,61
"13402",1996,"KHM",13.65,102.566667,80
"13770",1996,"CHE",47.226417,8.822621,2
"13430",1996,"PNG",-6.15837269318,155.382212277,10
"13773",1996,"BIH",44.9669444,15.9430556,0
"13407",1996,"GRC",37.97918,23.716647,3
"13485",1996,"ESP",42.118092,-8.849579,0
"13574",1996,"CHL",-33.469115,-70.641997,6
"13596",1996,"KGZ",42.870022,74.587883,0
"13401",1996,"EGY",27.7319444,30.8411111,80
"13420",1996,"PAK",34.1167788,71.1665154,14
"13553",1996,"HND",14.0833,-87.2167,23
"13626",1996,"CYP",35.039731,33.981716,1
"13447",1996,"USA",27.53092,-99.502009,0
"13636",1996,"SYR",36.212989,37.142588,65
"13531",1996,"MAR",33.59,-7.61,12
"13668",1996,"JOR",32.54533,35.857158,1
"14052",1996,"GHA",6.666701,-1.615909,1
"13473",1996,"KHM",10.6063,104.1819,19
"13444",1996,"ETH",8.977146,38.773226,29
"13440",1996,"ESP",42.340892,-3.699762,7
"13446",1996,"PHL",15.959405,121.06625,7
"13398",1996,"NLD",51.985103,5.89873,0
"13421",1996,"PAK",30.751389,67.806944,19
"13488",1996,"GBR",54.346531,-7.640404,20
"13475",1996,"GBR",51.500152,-0.126236,311
"13429",1996,"THA",14.504685,100.614025,9
"13471",1996,"EGY",24.525385,33.036685,0
"13443",1996,"ALB",42.0769444,20.4219444,39
"13686",1996,"POL",52.229676,21.012229,7
"13400",1996,"FRA",49.933071,2.933353,97
"13644",1996,"VEN",10.502961,-66.917253,0
"13620",1996,"CAN",51.045356,-114.057905,1
"13577",1996,"IRN",32.65246,51.67462,0
"13529",1996,"COL",11.354774,-72.520483,1
"13432",1996,"DZA",34.156841,3.498381,31
"14130",1997,"ISR",32.085688,34.783684,451
"14222",1997,"KHM",14.233333,104.083333,15
"14695",1997,"BLR",53.9,27.566667,1
"14305",1997,"MMR",16.797851,96.15735,26
"14270",1997,"COL",5.758927,-71.572395,9
"14438",1997,"MLT",35.859981,14.489218,0
"14374",1997,"POL",51.510167,16.265608,5
"14264",1997,"SVK",49.001675,21.24003,2
"14189",1997,"PER",-4.6322,-79.8289,5
"14184",1997,"HUN",47.498406,19.040758,2
"14114",1997,"DZA",36.813267,5.751706,113
"14384",1997,"NGA",6.166667,6.783333,11
"14182",1997,"COL",6.95284,-71.87514,47
"14617",1997,"KEN",-0.092039,34.7696,13
"14177",1997,"GRC",37.97918,23.716647,3
"14290",1997,"ALB",39.875561,20.00528,1
"14196",1997,"SWZ",-26.499935,31.375965,0
"14538",1997,"CUB",23.1319444,-82.3641667,0
"14156",1997,"SWE",55.603331,13.001303,1
"14670",1997,"CHE",47.557421,7.592573,0
"14415",1997,"PNG",-5.55014,155.007525,0
"14109",1997,"USA",32.715695,-117.161719,2
